,ID,Age,Mass,Ext,Z,FUV,NUV,U,B,V,R,I,J,H,K,F275W,F336W,F475W,F814W,F110W,F160W,u_CFHT,g_CFHT,r_CFHT,i_CFHT,z_CFHT,u_SDSS,g_SDSS,r_SDSS,i_SDSS,z_SDSS,J_2MASS,H_2MASS,Ks_2MASS,a_BATC,b_BATC,c_BATC,d_BATC,e_BATC,f_BATC,g_BATC,h_BATC,i_BATC,j_BATC,k_BATC,m_BATC,n_BATC,o_BATC,p_BATC,t_BATC,IRAC36,IRAC45,IRAC58,IRAC80,mip24,mip70,mip160,Mass_present
20,21.0,8.0,3.9959478053253723,0.0,0.019,-8.0988854824231,-7.822397311227441,-7.333517443894716,-6.986916654236779,-7.0769935366506855,-7.218585383375633,-7.386639439625389,-7.747651592334219,-8.16151577035079,-8.22359674201302,-7.723823346534843,-7.572846820765569,-7.031852729205625,-7.405257863435054,-7.673164184053437,-8.099902798935327,-6.827128472033735,-7.135012542403136,-7.065820971959549,-6.991982970582164,-6.955840050063486,-6.487705785888874,-7.1053017178495,-7.03908963863748,-6.971836304910697,-6.92626134292745,-7.799667096183872,-8.189187822738873,-8.270373970966405,-6.394083627626836,-6.998780382998141,-7.144718963324595,-7.1714301443156145,-7.125697661982225,-7.108714822393668,-7.0992096230316735,-7.081866672861872,-7.033844618181712,-7.024541136057075,-7.006939298245458,-6.970130118315066,-6.933815558114947,-6.961084893486159,-6.9603732170163966,-7.005450211243892,-8.31054666822726,-8.232321501759257,-8.257652681534243,-8.312782575990092,-8.32987626102212,-8.355549088015291,-8.33239654308648,3.866967771095602
21,22.0,8.0,3.9978987496392255,0.0,0.019,-8.125990219412433,-7.847826684131748,-7.336361283115949,-6.9574731309023345,-6.990671080007354,-7.107879837092201,-7.283978113390823,-7.724351333360441,-8.259108640450023,-8.358876488187262,-7.747268120021115,-7.581141799008543,-6.981020816883168,-7.302906346349247,-7.633782621844638,-8.162674762188338,-6.82401527706907,-7.078703968260891,-6.955248733652524,-6.883212722484276,-6.866191268810786,-6.4904315084638124,-7.056060370071017,-6.930205223864995,-6.861138752125772,-6.838581303214431,-7.776470212682885,-8.288351719727874,-8.414492665983266,-6.401955738557266,-6.999167655994323,-7.127315406207506,-7.128617787302449,-7.059630730951293,-7.032026255548907,-6.99859314522371,-6.97331696083206,-6.914485442652075,-6.910592060011992,-6.905954635727193,-6.866095957522806,-6.833432206967913,-6.882064287196416,-6.888303432406991,-6.88799468272974,-8.472680405526944,-8.35285447078817,-8.401901422565926,-8.46253373446127,-8.475478490728168,-8.512364778315444,-8.499453022255208,3.8663456278746233
22,23.0,8.0,4.009100098621516,0.0,0.019,-8.058822974910484,-7.778043667874318,-7.279768690419132,-6.944444190140606,-7.069287886476588,-7.24526940820331,-7.452012733367273,-7.888310674495388,-8.356392645666322,-8.425610853594405,-7.676948738289421,-7.522386477852062,-7.000122900917272,-7.469279572933893,-7.7982623225080605,-8.28327737408392,-6.774383159680753,-7.10638226579129,-7.085152407899327,-7.048471046428645,-7.036630945034164,-6.434404128349186,-7.072158934893158,-7.056140650092015,-7.024005265267639,-7.008567166302656,-7.940550022354436,-8.384607638860405,-8.47493464149365,-6.343513870869158,-6.94391338378804,-7.095448562081559,-7.134795680321762,-7.099718039870522,-7.091435727723953,-7.104425338985355,-7.096622888474916,-7.068387799591218,-7.0644109367995425,-7.062759235765604,-7.033002071788629,-7.010177104466634,-7.044242727972319,-7.052534702317079,-7.038892146717615,-8.520246751537666,-8.433542216248481,-8.461131843925854,-8.524037524686994,-8.542371624353812,-8.565460991340029,-8.546153307312368,3.868853650289099
23,24.0,8.0,4.00420559797402,0.0,0.019,-8.113914292849621,-7.8361674527826155,-7.34940033721038,-7.002050632302385,-7.0751315634370275,-7.197555142206243,-7.343503535097459,-7.657774926672331,-8.037155457367115,-8.095261619816071,-7.737519082105298,-7.588697736367708,-7.042445385714352,-7.362912334718285,-7.593514514211861,-7.982946462640673,-6.843864038320552,-7.14417268187381,-7.048847499856359,-6.954038792196795,-6.9034325655877185,-6.503664113081847,-7.116524273972783,-7.023426280428958,-6.936437274656689,-6.872906490839206,-7.709675984852675,-8.064214365844293,-8.140422291122443,-6.410001295662711,-7.015378034835257,-7.163485968375829,-7.185215381179244,-7.132979120006954,-7.112099136831636,-7.090223805494177,-7.067464954827429,-7.007946328681019,-6.996208706192065,-6.96930630657117,-6.929001774989589,-6.884387713575545,-6.907611752238548,-6.9019531569521675,-6.979486244038502,-8.176907225514189,-8.104821595381033,-8.12907694630386,-8.176793978374683,-8.195119211956424,-8.222422316732484,-8.196679255814038,3.8729154577010783
24,25.0,8.0,4.000558970638289,0.0,0.019,-7.906560189154355,-7.637679495922364,-7.19617364637855,-6.935090019271485,-7.177665661546672,-7.432113658515504,-7.7110404245242155,-8.239813316411126,-8.75303808820407,-8.83182750151159,-7.543556821915667,-7.4239284555432725,-7.033593459796075,-7.726020013033655,-8.132665570068088,-8.671872641166154,-6.706997689161755,-7.1510749531392745,-7.256756242873717,-7.2933181944572825,-7.318186163257161,-6.349421879173437,-7.101493752608848,-7.2230697746346895,-7.261517518073656,-7.292214247367173,-8.292157936478997,-8.781740205584267,-8.88205493122867,-6.246016747792753,-6.871409460585856,-7.061639041710671,-7.151697843223802,-7.157312048281991,-7.176008866055996,-7.24520800173003,-7.25850838587387,-7.271005691572604,-7.280690047047366,-7.305669057060623,-7.2936906191844475,-7.282480356033606,-7.33221349166884,-7.351357989632788,-7.240987724246453,-8.93249798665502,-8.838993803057413,-8.871033443235802,-8.935712732426307,-8.958525699992103,-8.977391513791586,-8.964593316082524,3.867151485620988
25,26.0,8.0,3.996899346127586,0.0,0.019,-8.181320562685395,-7.9049172185929075,-7.425641050154603,-7.081134133946829,-7.158814893816684,-7.280829196942845,-7.421453472341863,-7.71001492761202,-8.054519618116345,-8.104769963148698,-7.807113914657008,-7.661541620548947,-7.1235747585273534,-7.440963117976929,-7.651887303537242,-8.010687332466683,-6.9209383970493255,-7.225582531416146,-7.1328339729406975,-7.0339202473778055,-6.977342656772616,-6.57943796809168,-7.197603836403095,-7.107455304777613,-7.017092281458775,-6.946349854989236,-7.761725279976984,-8.081224146035378,-8.147693392834647,-6.482907372704414,-7.093058767125838,-7.241219957583072,-7.265191736786613,-7.216108466201364,-7.195640624934189,-7.174533113894661,-7.151520601235612,-7.0913831720022555,-7.078852992901892,-7.048763206501645,-7.008132078562872,-6.958972147750826,-6.980549626946637,-6.971874498182635,-7.063960443345393,-8.179326578392121,-8.115460832135948,-8.1368020361035,-8.18150867895822,-8.195789901924122,-8.220015833312145,-8.192851204248711,3.8718447911159246
26,27.0,8.0,3.9889920019464378,0.0,0.019,-8.00618437012871,-7.730010357956188,-7.241276969051185,-6.899854611711314,-6.99131653034505,-7.134737963941484,-7.305789356105948,-7.676626133468022,-8.098919469216732,-8.162216542874393,-7.63118318098868,-7.480558195034016,-6.945202044419059,-7.324305884974253,-7.600011570440249,-8.035144064490394,-6.737104899409269,-7.048499675322004,-6.981467202599307,-6.910241709712316,-6.876632795765354,-6.39480785246418,-7.018573442060475,-6.954564710435704,-6.889684765382496,-6.847259290068038,-7.728704425611113,-8.126681355957867,-8.209823770571079,-6.301803271766488,-6.909305651721661,-7.057571292077047,-7.085032120512462,-7.038631821579409,-7.022611655274721,-7.014083342990627,-6.9972967309927,-6.950289357014091,-6.94134412693624,-6.925471551567895,-6.888436257912906,-6.854331325746601,-6.881774489326685,-6.882848294109119,-6.921102098285323,-8.251197244584624,-8.170433247632376,-8.196190490359065,-8.253714427873344,-8.270988151744387,-8.297551935147657,-8.273053154699358,3.86636627546666
27,28.0,8.0,4.001867162253151,0.0,0.019,-8.00987839612864,-7.741721490533128,-7.2725950142479086,-6.939863131123634,-7.026059054439306,-7.152097107731887,-7.293773123294091,-7.582721062126588,-7.915161548953737,-7.959442636650879,-7.646350279149939,-7.505993202327552,-6.985444849517305,-7.313379778658504,-7.524412882033707,-7.874918212576226,-6.77201249067522,-7.088299840492426,-7.003640567621402,-6.906254222694667,-6.8499546805040366,-6.425189714114383,-7.059220995209615,-6.9780466188241475,-6.8894404916404826,-6.818996699511209,-7.634616282945483,-7.941834215478266,-8.001877211183789,-6.327537077083098,-6.94510261257014,-7.0982630888803016,-7.126413322814096,-7.07940915617714,-7.061568985143719,-7.043708401361793,-7.022210210481964,-6.963715761478086,-6.951012247609084,-6.9210748672438545,-6.878825177868841,-6.832690519262758,-6.851581675050758,-6.844075065012067,-6.934857204110077,-8.031694038646734,-7.9725260916806695,-7.990250276195208,-8.039118208180344,-8.046187507706282,-8.07197672659383,-8.042154720350721,3.867153355633358
28,29.0,8.0,3.997679946814813,0.0,0.019,-8.155482488806687,-7.877956709522866,-7.412010687703208,-7.098048706752614,-7.253883040818975,-7.4496672726472815,-7.682511069680917,-8.152689912899065,-8.648439789518212,-8.732502646373828,-7.781279421888357,-7.646129017245488,-7.1657958395782515,-7.699257478347642,-8.056958078883303,-8.568232043637206,-6.911155615308264,-7.275069503565118,-7.284273397095319,-7.273542544050637,-7.275649792031693,-6.566864824750166,-7.236875371967725,-7.2543274340013495,-7.246447646849364,-7.248498145436977,-8.204799191598603,-8.676907035776587,-8.78323819254173,-6.467800891985628,-7.07840195895349,-7.243822701077641,-7.2961624165593975,-7.272297076055983,-7.271245029950448,-7.2962313201468,-7.2929178694724675,-7.275233203318149,-7.280121816157522,-7.289639957556805,-7.2678740792069165,-7.241259355129602,-7.290859585493403,-7.301420849528472,-7.248063641307882,-8.83441486240894,-8.735762185404935,-8.77387567873514,-8.8322296402058,-8.848923810582114,-8.872412230629322,-8.860733079040383,3.87370290066863
29,30.0,8.0,4.012679595120918,0.0,0.019,-8.102891093095833,-7.823993974813553,-7.340586635645739,-6.98928977845974,-7.057507073763894,-7.168059756645589,-7.291556133127962,-7.538523901464958,-7.836108765965361,-7.874758899465236,-7.725994013835277,-7.579216932362838,-7.028894242042857,-7.3117187670629225,-7.489633029613087,-7.804232463278763,-6.833590079607033,-7.130125098377176,-7.022968334645388,-6.908402614127293,-6.839711448570263,-6.495361018351391,-7.10334957516817,-6.998407013656662,-6.893557694962203,-6.807839730488967,-7.590222533520664,-7.862205608574563,-7.915096937589416,-6.400634566240624,-7.004597699170647,-7.150972266228303,-7.171699456190681,-7.120188375528102,-7.097131110250084,-7.069250183237036,-7.04341822753463,-6.976296170050319,-6.960847664627655,-6.923229128010546,-6.878276346539671,-6.82493928980548,-6.840172879899083,-6.827050442569549,-6.948952830128761,-7.9400810261865296,-7.889163736764381,-7.9047604632254,-7.945533568930089,-7.952669663993913,-7.98118025444693,-7.947648634156204,3.864605300267801
30,31.0,8.0,4.0013958475279185,0.0,0.019,-7.994456756120965,-7.724457106270732,-7.234640672996234,-6.867318418587203,-6.8797225317898905,-6.944985881548979,-7.021064579169498,-7.193968381442765,-7.449922140561133,-7.481940766822279,-7.627256257076938,-7.473668911757622,-6.8880146736008,-7.042922025036251,-7.161943293316978,-7.42395120857549,-6.72790686278481,-6.984145522666054,-6.808799264976235,-6.647423744500333,-6.553354866491023,-6.387193653649098,-6.964176806796434,-6.787025757559792,-6.6374739578867015,-6.520115033167909,-7.245583999616373,-7.475735352566218,-7.522536560193958,-6.29476897516129,-6.904469103726089,-7.039396845916598,-7.039402826845169,-6.966306270606517,-6.931549513589847,-6.873497380112205,-6.835244378370289,-6.741889822963067,-6.71846089062311,-6.664644897389103,-6.605811199229459,-6.545271112522961,-6.549628432128422,-6.529712291523946,-6.712985490302619,-7.543000231884241,-7.493955223008047,-7.507389297132422,-7.5449548500857055,-7.551310083712579,-7.592189308450832,-7.545536641539522,3.8674550843992224
31,32.0,8.0,3.9865028251128685,0.0,0.019,-8.131361023306495,-7.852809105004349,-7.397274096373426,-7.097298874814189,-7.2711035387516345,-7.470430105536754,-7.692936389305079,-8.125925853900345,-8.573283229284613,-8.641287632347805,-7.756629413349207,-7.628130809612629,-7.172514741847763,-7.709823035145977,-8.037356868550562,-8.506520174986576,-6.899424359229523,-7.283649019055872,-7.30655878939058,-7.287802100829902,-7.2794459969937595,-6.5519208449838935,-7.243140717977732,-7.276387467494464,-7.26208326110405,-7.251326456211633,-8.1780590774278,-8.601215945613328,-8.688209873033717,-6.450000745795013,-7.065670243477693,-7.238935859585695,-7.300385508706824,-7.284276319431193,-7.285970303004294,-7.317047749097405,-7.315389436441636,-7.298288062683317,-7.299089525003264,-7.3004288712793475,-7.278126974038193,-7.25050318933457,-7.289475666161497,-7.2966504414344,-7.269795417751583,-8.73162776587421,-8.651785052562095,-8.679025982341768,-8.734989072743476,-8.754271384453444,-8.77460746011621,-8.758622166613987,3.870359756436364
32,33.0,8.0,3.9969849105012116,0.0,0.019,-7.927193322799171,-7.656622442857942,-7.185767771078301,-6.856874698532714,-6.951583392881383,-7.087006670965699,-7.242058826430879,-7.563568348473316,-7.931005169657011,-7.982665578776742,-7.560601988313759,-7.4208547131109315,-6.905137636107705,-7.261137352365279,-7.498111666638533,-7.8816622923903745,-6.685589601232089,-7.008878801855863,-6.936248844290804,-6.851331652823625,-6.804221724211727,-6.338801384242025,-6.978517029735133,-6.909980637846483,-6.83282573348173,-6.773799554004079,-7.615570653263654,-7.957979917689697,-8.026854836916193,-6.242379031793412,-6.857359989295614,-7.014043014176758,-7.045396805858507,-7.000106902056935,-6.984607285203609,-6.972533984572918,-6.953559638317312,-6.900641060977428,-6.8901577838542885,-6.8658318858537735,-6.826613927423889,-6.785203360290093,-6.807490448928155,-6.803507250501336,-6.870925140255267,-8.060956859255802,-7.995188393517911,-8.015590356488019,-8.066573210994928,-8.078106209570908,-8.106928687516286,-8.077954105869193,3.8664618224533105
33,34.0,8.0,3.990391070610063,0.0,0.019,-7.948334484750791,-7.676332612339608,-7.1898300186516835,-6.841294055937918,-6.9038112732331225,-7.024890330945861,-7.176764590535278,-7.52321942464556,-7.944517150121917,-8.011314755846017,-7.578666604401253,-7.427568449435393,-6.877050214350991,-7.196048494305764,-7.4518557932552625,-7.878778714658004,-6.686075684541196,-6.977722983784959,-6.8755270792079255,-6.784796416345536,-6.742037873677264,-6.342378377141673,-6.951333628340535,-6.85011764088787,-6.766175184284968,-6.71210258129045,-7.5752391136053445,-7.9722228882642545,-8.059439798599119,-6.248755615202404,-6.860802193998663,-7.005076714137167,-7.0216368838847245,-6.963896689947981,-6.941566219500928,-6.917343847493223,-6.894228149049802,-6.834684757917388,-6.823377437199215,-6.800889048819227,-6.760228041296877,-6.721204104723318,-6.747444619539862,-6.745557279722484,-6.805310468531749,-8.101330978713467,-8.018486884637625,-8.046337509026975,-8.09914515179507,-8.122517012824137,-8.154220211188179,-8.126344856691981,3.8611431724680476
34,35.0,8.0,4.002037656794957,0.0,0.019,-8.201330164286269,-7.923191698721884,-7.438210183615483,-7.107717437169012,-7.23965643649163,-7.415908235409587,-7.620554357950811,-8.041021878886475,-8.49359387219388,-8.563235490444537,-7.824304739072399,-7.67718678772991,-7.166739421895963,-7.637844608102905,-7.954467623368776,-8.424566216640356,-6.933644564668428,-7.273708867983401,-7.255972668190742,-7.217990164951139,-7.202585289803961,-6.593124189304898,-7.238729263966166,-7.22711728080744,-7.194044628916463,-7.174289814442908,-8.09310997139798,-8.521770534040513,-8.611698524492553,-6.498552639136285,-7.10242211995096,-7.257289529121906,-7.30015689540782,-7.268996485910423,-7.261660345063397,-7.275427153625883,-7.267435948879315,-7.238708056073947,-7.23559876246028,-7.232232653347717,-7.204192951917893,-7.175456485510361,-7.210954097904412,-7.217015346788324,-7.210575462708268,-8.656011665211402,-8.570415976525549,-8.599157042179916,-8.657923823207472,-8.678211610505507,-8.698124474566821,-8.680967792757212,3.8735269433555266
35,36.0,8.0,3.9900647931272952,0.0,0.019,-8.076491753298159,-7.802200671203787,-7.3293202631019305,-7.008288600409428,-7.131529852491002,-7.293167615912895,-7.477261603791816,-7.852815207426257,-8.261330668239417,-8.320137077185567,-7.704922814602011,-7.564780906922711,-7.065692679691114,-7.4953017139821965,-7.775697009728719,-8.203067909560499,-6.829240170799691,-7.172004359865214,-7.13695563080416,-7.079997954032065,-7.050522493545699,-6.48289078710555,-7.138027183359287,-7.109013333445051,-7.058346086679981,-7.021213205826652,-7.9049097996418585,-8.288908581655686,-8.36589285446349,-6.386313408465271,-6.999234890838127,-7.159675719256975,-7.201360102411788,-7.166441198703604,-7.157324912400492,-7.162491936610692,-7.150682570675628,-7.112962220824246,-7.106700907724512,-7.093797795870542,-7.061091888092542,-7.027414075605351,-7.056198534033138,-7.057789192478774,-7.083538591094217,-8.404460799723514,-8.331062816641593,-8.354362966324963,-8.410271526455727,-8.423747353170814,-8.446582711221614,-8.425015711029346,3.875075043311881
36,37.0,8.0,4.008394028355873,0.0,0.019,-8.149426287860265,-7.86881936737344,-7.375182716978898,-7.0291839856180784,-7.131992240558807,-7.301782011254049,-7.534549524487395,-8.055771336388167,-8.612865008554104,-8.714911484910914,-7.768921368532148,-7.616442401542861,-7.077329440104277,-7.553210844082137,-7.95200975883885,-8.514388443384709,-6.86797776433729,-7.181437631992008,-7.136661193370354,-7.123228546024799,-7.1372780302700605,-6.530172696408567,-7.1500744645003875,-7.108230667026694,-7.095530550196106,-7.111800982521753,-8.107979983763663,-8.642017525531948,-8.77070168168349,-6.437644496393413,-7.038063075547528,-7.185825216969247,-7.214802288769224,-7.17090676908372,-7.160252810064323,-7.1591336650363155,-7.147049258008295,-7.119150804615416,-7.129699531319616,-7.149166288156356,-7.116409719036153,-7.090088642572368,-7.1644357508018786,-7.179201139318765,-7.0911932184307425,-8.831525861846826,-8.711449180205676,-8.763532389552694,-8.83480115575254,-8.800139535472727,-8.837002841282784,-8.83279856564349,3.86867332903744
37,38.0,8.0,4.008886792210136,0.0,0.019,-8.074815018342878,-7.796854527465183,-7.293952090101823,-6.936355417466494,-7.0047059082527845,-7.135468776914492,-7.3000392375834195,-7.675543011636457,-8.120288260622203,-8.191529519499872,-7.696442980079635,-7.536909494142543,-6.973100794151649,-7.318786545441995,-7.597664055032252,-8.049123180269088,-6.785828510595401,-7.074230704002549,-6.983850907125724,-6.904797590398387,-6.870598597512537,-6.447937899574211,-7.047197425219666,-6.957781683601013,-6.884765183423899,-6.841378569190338,-7.727621572665543,-8.148318603971479,-8.240924640744966,-6.3579068307122935,-6.9587380098082905,-7.098621366557662,-7.116044148418531,-7.061066011130687,-7.03999023616177,-7.021515892961289,-7.001096652160555,-6.947738518827421,-6.9377826432516745,-6.9211749629706265,-6.882605044748326,-6.847877987369062,-6.876879109602002,-6.877941531869761,-6.91898707263502,-8.28597413850558,-8.196395089014576,-8.22646833833163,-8.283443064084146,-8.307076860063926,-8.334357342367746,-8.31178815388648,3.866754477234176
38,39.0,8.0,3.9912825249393595,0.0,0.019,-7.822287524700933,-7.559526915697774,-7.149213772520563,-6.902168403205905,-7.1577064059346265,-7.444630405230566,-7.820633362051243,-8.587925291598852,-9.266335356675338,-9.38971427332215,-7.470473786222195,-7.36879262109005,-7.005495980962153,-7.839740360259244,-8.447287000335896,-9.141787942538963,-6.664862673312473,-7.123873550672575,-7.2488815383038,-7.378962680587053,-7.484728517481041,-6.3019746437094,-7.072622454842402,-7.212999098332279,-7.335880395559284,-7.466506745792385,-8.6404060567913,-9.297267411986322,-9.45108030121854,-6.191274808641002,-6.828736492830077,-7.029277457391006,-7.1211208873116325,-7.127886946608868,-7.156059870928306,-7.225783272986266,-7.242159319746811,-7.280872344369484,-7.328104804924255,-7.417460365569275,-7.400216186369303,-7.393331708614493,-7.550385945472264,-7.5928431219262285,-7.248018832136417,-9.523840376536853,-9.390805185921547,-9.453637687079947,-9.551161129773991,-9.424570945040628,-9.469800553517352,-9.478911306295274,3.864440708545692
39,40.0,8.0,3.9837512309755394,0.0,0.019,-8.154510262047907,-7.872888358327412,-7.414061031593357,-7.115541648750886,-7.290827563522279,-7.486975562159639,-7.703462646909067,-8.117366080816817,-8.545048816242764,-8.6096730223917,-7.775813982011124,-7.6475888799414635,-7.192088343514237,-7.720409853277951,-8.032707987908763,-8.4838638543709,-6.915829340105432,-7.303342690691724,-7.32408948430543,-7.300086755232621,-7.2859892154130605,-6.56965680643869,-7.262703783977288,-7.2941488608187,-7.275203658496232,-7.2575875869686275,-8.169424130096292,-8.572708769625091,-8.655390043837691,-6.469493254103074,-7.079834988468285,-7.256507618348352,-7.320041729873505,-7.304590752040663,-7.306436316219398,-7.336024369225397,-7.33338204507882,-7.31402040583632,-7.314383152115865,-7.312592078934488,-7.289956358849813,-7.258344390746807,-7.295331473474312,-7.300648999675474,-7.285713844961864,-8.696403063176879,-8.620418424620771,-8.646540948909315,-8.700226237130654,-8.718614814117059,-8.736585920640886,-8.719942865685816,3.8768068709926338
40,41.0,8.0,4.0002407649934675,0.0,0.019,-8.042229052828207,-7.765762835493493,-7.27017184021764,-6.920399729605955,-6.995404201276783,-7.124210127180838,-7.277908840195767,-7.616703240755369,-8.01368501512522,-8.071129560501506,-7.666140804299757,-7.511155581455666,-6.9603574847884175,-7.2969709716239,-7.546842270155095,-7.955854987908731,-6.7642451450388075,-7.062088471299267,-6.974098887799887,-6.886246561792477,-6.842061723219288,-6.423840792946196,-7.034290637403322,-6.948172653836924,-6.867638503227411,-6.812014484557933,-7.668733572666647,-8.041105577720202,-8.117763220578691,-6.332307387705818,-6.937044493380361,-7.080984027320709,-7.102456759975496,-7.050642120661889,-7.030706198917994,-7.012702834013295,-6.991934774412199,-6.9365480919941405,-6.924501254594912,-6.901721162115869,-6.860305949070058,-6.822456190429358,-6.845230539214443,-6.8427986859346115,-6.907446808841769,-8.155676319094244,-8.080185909188044,-8.103482942765073,-8.159529173130014,-8.173490724717237,-8.200854581968173,-8.174239880860746,3.8660271607096064
41,42.0,8.0,4.0065061048785475,0.0,0.019,-8.175660540017514,-7.8980725053692815,-7.4206145486300485,-7.090952118532504,-7.216731606945483,-7.384236291004402,-7.577663657817234,-7.972627569101597,-8.403667795411812,-8.469833635647241,-7.8003158427626715,-7.65748929879274,-7.1485553548067005,-7.5953704205044605,-7.89126769744303,-8.339559586475751,-6.91677888164709,-7.255036349248894,-7.2263569181160845,-7.177892456128788,-7.15472367101038,-6.575377888403549,-7.220819807549068,-7.198087090364419,-7.155286582020804,-7.12592091530079,-8.0246447838892,-8.431542570861314,-8.517106114806165,-6.478978491804793,-7.085851927953449,-7.241817992914018,-7.282950652850387,-7.250142375777148,-7.241120792160035,-7.249458793458684,-7.239052780712823,-7.205065320804007,-7.200638592413171,-7.1920518799249695,-7.16233523146376,-7.129337208781955,-7.162356879965333,-7.165437474015186,-7.177146497665239,-8.558982720125803,-8.478324604537203,-8.50577539159635,-8.560916180537088,-8.58045579205262,-8.601311497251286,-8.582804718069069,3.8724409423887205
42,43.0,8.0,4.01756020761165,0.0,0.019,-8.051460040615726,-7.774176542812653,-7.278572166084169,-6.939504669577544,-7.053415491771004,-7.228083183495847,-7.444107718671171,-7.912495258365636,-8.422555075806828,-8.505935333850287,-7.67446098434614,-7.519615363299776,-6.99059369089155,-7.4610429964390175,-7.815669545358871,-8.337442808285404,-6.7735612045150635,-7.095816226567374,-7.066664653863053,-7.037087077987984,-7.034301264273315,-6.4323997506014265,-7.062942108491413,-7.0377707901793185,-7.011410914345922,-7.007248172633155,-7.96476519285831,-8.451367730937452,-8.558148832291284,-6.340702821356203,-6.944998635306991,-7.0934895385619825,-7.127009324982607,-7.086603626364201,-7.076772875598004,-7.086532387267229,-7.078012431199104,-7.049739509840752,-7.048385946689316,-7.0528521796920725,-7.025764579677489,-7.004287593060935,-7.0457721793335,-7.057413428614684,-7.020644065395752,-8.610158149479583,-8.509004109690792,-8.54418652018481,-8.606241363905628,-8.635536675544689,-8.6587183550372,-8.642828738879242,3.868940931803886
